session_id,speaker_id,utterance,emo_indx,dailydialog_DA,swda,swda_indx,emo,prev_swda,next_swda,prev_emo,next_emo,prev_swda_indx,next_swda_indx,prev_emo_indx,next_emo_indx
491,B,How much did you get them for ?,0,2,qw,9,no emotion,sd,sd,no emotion,no emotion,0,0,0,0
491,A,They only cost me about forty dollars .,0,1,sd,0,no emotion,qw,sd,no emotion,no emotion,9,0,0,0
491,B,I'm going to go get a pair for myself .,0,1,sd,0,no emotion,sd,sd,no emotion,no emotion,0,0,0,0
497,A,We came too early .,0,1,sd,0,no emotion,sd,sd,no emotion,no emotion,0,0,0,0
497,A,There're still three hours before the performance starts .,0,1,sd,0,no emotion,sd,ba,no emotion,sadness,0,5,0,5
497,B,I know .,5,1,ba,5,sadness,sd,fa,no emotion,sadness,0,39,0,5
497,B,"Sorry , I shouldn't have rushed you , but I just couldn't stay at home and wait .",5,1,fa,39,sadness,ba,bd,sadness,no emotion,5,36,5,0
497,A,Never mind .,0,3,bd,36,no emotion,fa,qw,sadness,no emotion,39,9,5,0
497,A,What about taking a look around the theater ?,0,3,qw,9,no emotion,bd,qh,no emotion,happiness,36,23,0,4
497,B,Why not ?,4,4,qh,23,happiness,qw,sd,no emotion,happiness,9,0,0,4
497,B,I'd love to do that .,4,4,sd,0,happiness,qh,"fo_o_fw_""_by_bc",happiness,no emotion,23,17,4,0
497,A,Here we go .,0,1,"fo_o_fw_""_by_bc",17,no emotion,sd,sd,happiness,no emotion,0,0,4,0
497,A,There is a museum of the Beijing Opera art .,0,1,sd,0,no emotion,"fo_o_fw_""_by_bc",ba,no emotion,happiness,17,5,0,4
497,B,Wow .,4,2,ba,5,happiness,sd,ad,no emotion,happiness,0,19,0,4
497,B,Look at this .,4,2,ad,19,happiness,ba,sd,happiness,happiness,5,0,4,4
497,B,So delicate and beautiful .,4,2,sd,0,happiness,ad,qy,happiness,happiness,19,6,4,4
497,B,Did ancient Chinese people really wear them ?,4,2,qy,6,happiness,sd,ng,happiness,no emotion,0,26,4,0
497,A,Not really .,0,2,ng,26,no emotion,qy,sd,happiness,no emotion,6,0,4,0
497,A,They are just opera costumes .,0,2,sd,0,no emotion,ng,qy,no emotion,no emotion,26,6,0,0
497,A,Do you like the embroidery ?,0,2,qy,6,no emotion,sd,na,no emotion,no emotion,0,18,0,0
497,B,I surely do .,0,1,na,18,no emotion,qy,sd,no emotion,no emotion,6,0,0,0
497,B,They must have had advanced machine in ancient China to do that .,0,1,sd,0,no emotion,na,nn,no emotion,no emotion,18,10,0,0
497,A,"No , no , no .",0,1,nn,10,no emotion,sd,sd,no emotion,no emotion,0,0,0,0
497,A,"They are all handmade , girl .",0,1,sd,0,no emotion,nn,sd,no emotion,no emotion,10,0,0,0
497,A,"You know , the ancient Chinese women were supposed to be good at needlework .",0,1,sd,0,no emotion,sd,ba,no emotion,surprise,0,5,0,6
497,B,Unbelievable !,6,1,ba,5,surprise,sd,sd,no emotion,surprise,0,0,0,6
497,B,I could never do that .,6,1,sd,0,surprise,ba,fp,surprise,no emotion,5,29,6,0
504,A,"Good afternoon , madam .",0,2,fp,29,no emotion,sd,qy,surprise,no emotion,0,6,6,0
504,A,Is there anything I can do for you ?,0,2,qy,6,no emotion,fp,na,no emotion,no emotion,29,18,0,0
504,B,"Yes , I spent so much time sightseeing here .",0,1,na,18,no emotion,qy,sd,no emotion,no emotion,6,0,0,0
504,B,It is already so late now .,0,1,sd,0,no emotion,na,sd,no emotion,no emotion,18,0,0,0
504,B,I am afraid I can't catch the last bus back to downtown .,0,1,sd,0,no emotion,sd,^q,no emotion,happiness,0,15,0,4
504,A,Don't worry .,4,1,^q,15,happiness,sd,oo_co_cc,no emotion,happiness,0,33,0,4
504,A,I will try to get a taxi for you .,4,1,oo_co_cc,33,happiness,^q,ad,happiness,happiness,15,19,4,4
504,A,You can take it to the bus station .,4,1,ad,19,happiness,oo_co_cc,fc,happiness,happiness,33,8,4,4
504,B,I am very grateful to your help .,4,1,fc,8,happiness,ad,ad,happiness,happiness,19,19,4,4
504,A,Don't mention it .,4,1,ad,19,happiness,fc,sd,happiness,happiness,8,0,4,4
504,A,It is my duty .,4,1,sd,0,happiness,ad,ba,happiness,happiness,19,5,4,4
504,B,Thanks again .,4,1,ba,5,happiness,sd,sd,happiness,no emotion,0,0,4,0
541,A,"Dad , I'd like to borrow some money .",0,3,sd,0,no emotion,ba,qw,happiness,happiness,5,9,4,4
541,B,"Sure , Johnny , how much do you need ?",4,2,qw,9,happiness,sd,qy,no emotion,happiness,0,6,0,4
541,B,five bucks ?,4,2,qy,6,happiness,qw,sd,happiness,no emotion,9,0,4,0
541,A,"Come on , Dad , I need thirty thousand .",0,3,sd,0,no emotion,qy,sd,happiness,no emotion,6,0,4,0
541,A,I wanna get into the market .,0,3,sd,0,no emotion,sd,sd,no emotion,no emotion,0,0,0,0
541,A,"You know , I'm tired of hearing all this news about the economic downturn , the inevitable recession , people stuffing their money in their mattresses .",0,3,sd,0,no emotion,sd,sd,no emotion,no emotion,0,0,0,0
541,A,I look at this as an opportunity .,0,3,sd,0,no emotion,sd,sd,no emotion,no emotion,0,0,0,0
541,A,This is a chance for me to get a jump start on building my nest egg .,0,3,sd,0,no emotion,sd,sd,no emotion,no emotion,0,0,0,0
541,B,"I don't know about that.with all the uncertainty in the markets right now , it would be a very unwise decision to invest .",0,4,sd,0,no emotion,sd,sd,no emotion,no emotion,0,0,0,0
541,B,"I don't know if you're aware son , but there has been a lot of turmoil in the markets recently .",0,4,sd,0,no emotion,sd,sd,no emotion,no emotion,0,0,0,0
541,B,"There have already been half a million layoffs in the last few months , and we have no idea how the proposed stimulus package will impact the economy .",0,4,sd,0,no emotion,sd,sd,no emotion,no emotion,0,0,0,0
541,B,There's just too much instability .,0,4,sd,0,no emotion,sd,sv,no emotion,no emotion,0,2,0,0
541,B,I wouldn't feel comfortable investing in this climate .,0,4,sv,2,no emotion,sd,sd,no emotion,no emotion,0,0,0,0
541,A,"But look at it this way , every challenge is an opportunity.And anyway , I'm not talking about investing in the domestic market .",0,3,sd,0,no emotion,sv,sd,no emotion,no emotion,2,0,0,0
541,A,There are emerging markets that promise great returns .,0,3,sd,0,no emotion,sd,sd,no emotion,no emotion,0,0,0,0
541,A,"Look at China , for example.they have 1.4 billion people , half a billion of whom have recently entered the middle class .",0,3,sd,0,no emotion,sd,sd,no emotion,no emotion,0,0,0,0
541,A,"Here alone , the aggregate demand for consumer goods represents an amazing wealth generating opportunity .",0,3,sd,0,no emotion,sd,sd,no emotion,no emotion,0,0,0,0
541,B,"Come on , son , you're looking at this too naively , the Chinese market has exhibited a great deal of instability , and their currency has been devalued by almost a whole percentage point .",0,4,sd,0,no emotion,sd,aa,no emotion,anger,0,4,0,1
541,A,"Fine , then !",1,1,aa,4,anger,sd,sv,no emotion,anger,0,2,0,1
541,A,"If that's the way you feel , so be it .",1,1,sv,2,anger,aa,sv,anger,anger,4,2,1,1
541,A,But you're losing out on a great opportunity here .,1,1,sv,2,anger,sv,sd,anger,anger,2,0,1,1
541,A,I'm going to go hit up Mum for the cash .,1,1,sd,0,anger,sv,ba,anger,happiness,2,5,1,4
543,A,Smells good !,4,2,ba,5,happiness,sd,qw,anger,happiness,0,9,1,4
543,A,What's for breakfast ?,4,2,qw,9,happiness,ba,sd,happiness,happiness,5,0,4,4
543,B,"Well , since we are getting up so late , I decided to make a big breakfast !",4,1,sd,0,happiness,qw,ba,happiness,happiness,9,5,4,4
543,A,Nice !,4,1,ba,5,happiness,sd,ba,happiness,happiness,0,5,4,4
543,A,Brunch !,4,1,ba,5,happiness,ba,sd,happiness,happiness,5,0,4,4
543,B,"Kind of , so I made scrambled and soft boiled eggs , some french toast and buttermilk pancakes !",4,1,sd,0,happiness,ba,ba,happiness,happiness,5,5,4,4
543,A,Wow !,4,2,ba,5,happiness,sd,sd,happiness,happiness,0,0,4,4
543,A,You really went all out !,4,2,sd,0,happiness,ba,qy,happiness,happiness,5,6,4,4
543,A,Did you make any coffee ?,4,2,qy,6,happiness,sd,na,happiness,happiness,0,18,4,4
543,B,"Yeah , just the way you like it !",4,1,na,18,happiness,qy,sd,happiness,happiness,6,0,4,4
543,B,I also put out some cereal and muesli if you feel like having something more light .,4,1,sd,0,happiness,na,ba,happiness,happiness,18,5,4,4
543,A,Looks good !,4,3,ba,5,happiness,sd,sd,happiness,happiness,0,0,4,4
543,A,I'll squeeze us some fresh orange juice .,4,3,sd,0,happiness,ba,ad,happiness,happiness,5,19,4,4
543,B,Get the jam and butter while you are in there !,4,4,ad,19,happiness,sd,%,happiness,happiness,0,3,4,4
543,B,Oh !,4,4,%,3,happiness,ad,sd,happiness,happiness,19,0,4,4
543,B,And don't forget the syrup !,4,4,sd,0,happiness,%,ad,happiness,happiness,3,19,4,4
544,A,"Come on , fellows .",4,3,ad,19,happiness,sd,oo_co_cc,happiness,happiness,0,33,4,4
544,A,Let's enjoy my wife's cooking !,4,3,oo_co_cc,33,happiness,ad,sd,happiness,happiness,19,0,4,4
544,B,"Em , it's delicious !",4,4,sd,0,happiness,oo_co_cc,ft,happiness,happiness,33,40,4,4
544,A,Thank you !,4,1,ft,40,happiness,sd,sd,happiness,happiness,0,0,4,4
544,A,My wife likes cooking very much .,4,1,sd,0,happiness,ft,ba,happiness,happiness,40,5,4,4
544,B,You're lucky .,4,1,ba,5,happiness,sd,fp,happiness,no emotion,0,29,4,0
551,A,"Hi , how are you ?",0,2,fp,29,no emotion,ba,fp,happiness,happiness,5,29,4,4
551,B,It's nice to meet you .,4,1,fp,29,happiness,fp,fp,no emotion,happiness,29,29,0,4
551,B,Thanks for coming .,4,1,fp,29,happiness,fp,sd,happiness,happiness,29,0,4,4
551,A,It's my pleasure .,4,1,sd,0,happiness,fp,sd,happiness,no emotion,29,0,4,0
551,B,I wanted to meet with you to discuss your daughter .,0,3,sd,0,no emotion,sd,qy,happiness,no emotion,0,6,4,0
551,A,Is she acting up in class ?,0,2,qy,6,no emotion,sd,ng,no emotion,happiness,0,26,0,4
551,B,Not at all .,4,1,ng,26,happiness,qy,sd,no emotion,happiness,6,0,0,4
551,B,She's a joy to have in my class .,4,1,sd,0,happiness,ng,^g,happiness,no emotion,26,37,4,0
551,A,Is she really ?,0,2,^g,37,no emotion,sd,sd,happiness,happiness,0,0,4,4
551,B,She is absolutely wonderful .,4,1,sd,0,happiness,^g,qy,no emotion,no emotion,37,6,0,0
551,A,So she isn't causing you any problems ?,0,2,qy,6,no emotion,sd,nn,happiness,happiness,0,10,4,4
551,B,No .,4,1,nn,10,happiness,qy,sd,no emotion,happiness,6,0,0,4
551,B,She is actually very intelligent and well behaved .,4,1,sd,0,happiness,nn,sd,happiness,happiness,10,0,4,4
551,A,I'm glad to know that you like her .,4,1,sd,0,happiness,sd,sd,happiness,happiness,0,0,4,4
551,B,You have nothing to worry about with her .,4,1,sd,0,happiness,sd,qo,happiness,no emotion,0,22,4,0
561,A,So what do you think of my new dress ?,0,2,qo,22,no emotion,sd,sv,happiness,happiness,0,2,4,4
561,B,I think it's great !,4,1,sv,2,happiness,qo,sd,no emotion,happiness,22,0,0,4
561,B,"I really like the color , and it goes really well with your eyes .",4,1,sd,0,happiness,sv,sd,happiness,happiness,2,0,4,4
561,B,"I'Ve actually been eyeing that dress at Maxine's for a while now , but I wasn't sure I could afford ninety-five dollars for a dress at the moment .",4,1,sd,0,happiness,sd,qy,happiness,no emotion,0,6,4,0
561,A,"Um , ninety-five dollars ?",0,2,qy,6,no emotion,sd,na,happiness,no emotion,0,18,4,0
561,B,"Yes , that's the price they were advertising it at .",0,2,na,18,no emotion,qy,sd,no emotion,no emotion,6,0,0,0
561,B,I was hoping it might go on sale soon .,0,2,sd,0,no emotion,na,qw,no emotion,no emotion,18,9,0,0
561,B,"Why , how much did you pay for it ?",0,2,qw,9,no emotion,sd,sd,no emotion,no emotion,0,0,0,0
561,A,I bought it for one hundred and forty-five dollars at Helen's Boutique .,0,1,sd,0,no emotion,qw,sd,no emotion,no emotion,9,0,0,0
561,A,I didn't know I could get it cheaper somewhere else .,0,1,sd,0,no emotion,sd,aa,no emotion,happiness,0,4,0,4
561,B,Of course !,4,2,aa,4,happiness,sd,sd,no emotion,happiness,0,0,0,4
561,B,"Everything at Helen's is overpriced , and they sell things that you can find at almost every other clothing store !",4,2,sd,0,happiness,aa,qw,happiness,happiness,4,9,4,4
561,B,Why didn't you shop around ?,4,2,qw,9,happiness,sd,sd,happiness,no emotion,0,0,4,0
561,A,"I don't know , I just saw the dress and thought about how pretty it looks and how much I wanted it .",0,1,sd,0,no emotion,qw,sd,happiness,no emotion,9,0,4,0
561,A,I guess I was too impulsive .,0,1,sd,0,no emotion,sd,sd,no emotion,no emotion,0,0,0,0
585,A,What a pity you are leaving so soon .,0,3,sd,0,no emotion,sd,sd,no emotion,no emotion,0,0,0,0
585,A,I wish you could stay a few more days .,0,3,sd,0,no emotion,sd,qy,no emotion,no emotion,0,6,0,0
585,A,"Sir , can you deliver a speech for us ?",0,3,qy,6,no emotion,sd,"fo_o_fw_""_by_bc",no emotion,no emotion,0,17,0,0
585,B,Dear friends .,0,1,"fo_o_fw_""_by_bc",17,no emotion,qy,sd,no emotion,no emotion,6,0,0,0
585,B,"Here , I wish to say a word of thanks for holding this send-off party for me .",0,1,sd,0,no emotion,"fo_o_fw_""_by_bc",sd,no emotion,no emotion,17,0,0,0
585,B,Actually I didn't expect at all for this .,0,1,sd,0,no emotion,sd,sd,no emotion,no emotion,0,0,0,0
585,B,I owe a lot to all of you here .,0,1,sd,0,no emotion,sd,sd,no emotion,no emotion,0,0,0,0
585,B,It's been 5 days since I came to visit here .,0,1,sd,0,no emotion,sd,sd,no emotion,no emotion,0,0,0,0
585,B,Time really flies .,0,1,sd,0,no emotion,sd,sd,no emotion,no emotion,0,0,0,0
585,B,I feel grateful for your welcome and help in the five days .,0,1,sd,0,no emotion,sd,sd,no emotion,no emotion,0,0,0,0
585,B,I will miss you while I am leaving .,0,1,sd,0,no emotion,sd,oo_co_cc,no emotion,no emotion,0,33,0,0
585,B,Let's keep in touch in any way .,0,1,oo_co_cc,33,no emotion,sd,sd,no emotion,no emotion,0,0,0,0
585,B,"What's more , to the success of our face-to-face meeting , to the upcoming cooperation of our two companies , bottom up !",0,1,sd,0,no emotion,oo_co_cc,ba,no emotion,happiness,33,5,0,4
585,A,Cheers !,4,1,ba,5,happiness,sd,sd,no emotion,happiness,0,0,0,4
585,A,And we are honored to have such an honored guest today .,4,1,sd,0,happiness,ba,sd,happiness,happiness,5,0,4,4
585,A,"Mr.James , I hope we will meet somewhere in the near future .",4,1,sd,0,happiness,sd,sd,happiness,happiness,0,0,4,4
585,B,"Madam , we also welcome you to visit our company .",4,3,sd,0,happiness,sd,sd,happiness,happiness,0,0,4,4
585,B,I hope you can also bring your family there to have a look of our company .,4,3,sd,0,happiness,sd,sd,happiness,happiness,0,0,4,4
585,B,"In this way , we will know each other better .",4,3,sd,0,happiness,sd,aa,happiness,happiness,0,4,4,4
585,A,Definitely !,4,4,aa,4,happiness,sd,fc,happiness,happiness,0,8,4,4
585,A,Thank you !,4,4,fc,8,happiness,aa,fp,happiness,happiness,4,29,4,4
594,A,"Hi , Sally !",4,1,fp,29,happiness,fc,sd,happiness,happiness,8,0,4,4
594,A,You are talking to the proud father of a new baby girl !,4,1,sd,0,happiness,fp,ba,happiness,surprise,29,5,4,6
594,B,"Congratulations , Bob !",6,2,ba,5,surprise,sd,qw,happiness,surprise,0,9,4,6
594,B,"That's great news , what's her name ?",6,2,qw,9,surprise,ba,sd,surprise,no emotion,5,0,6,0
594,A,We'Ve named her Alice after my wife's grandmother .,0,1,sd,0,no emotion,qw,ba,surprise,happiness,9,5,6,4
594,B,That's a pretty name .,4,1,ba,5,happiness,sd,sd,no emotion,happiness,0,0,0,4
594,B,Give your wife my best !,4,1,sd,0,happiness,ba,sd,happiness,no emotion,5,0,4,0
598,A,"Sally , you look so corporate !",0,2,sd,0,no emotion,sd,qw,happiness,no emotion,0,9,4,0
598,A,What interview do you have today ?,0,2,qw,9,no emotion,sd,sd,no emotion,no emotion,0,0,0,0
598,B,Amalgamated Trading Company .,0,2,sd,0,no emotion,qw,sd,no emotion,no emotion,9,0,0,0
598,B,It's Swiss .,0,2,sd,0,no emotion,sd,qy,no emotion,no emotion,0,6,0,0
598,B,Don't you think working at a foreign company would be glamorous ?,0,2,qy,6,no emotion,sd,na,no emotion,no emotion,0,18,0,0
598,A,"Yeah , I guess so .",0,1,na,18,no emotion,qy,sd,no emotion,no emotion,6,0,0,0
598,A,"I've never actually heard of this one , but ...",0,1,sd,0,no emotion,na,sv,no emotion,no emotion,18,2,0,0
598,B,"Well , it's small , but it's a young , dynamic , rapidly-growing company with a progressive , humanistic philosophy .",0,1,sv,2,no emotion,sd,qy,no emotion,no emotion,0,6,0,0
598,A,"You didn't read their brochure or anything , did you ?",0,2,qy,6,no emotion,sv,na,no emotion,sadness,2,18,0,5
598,B,Four times .,5,1,na,18,sadness,qy,sv,no emotion,sadness,6,2,0,5
598,B,I'm totally prepared .,5,1,sv,2,sadness,na,%,sadness,sadness,18,3,5,5
598,B,"Oh , no !",5,1,%,3,sadness,sv,sd,sadness,sadness,2,0,5,5
598,B,I forgot to take off my nail polish !,5,1,sd,0,sadness,%,sd,sadness,sadness,3,0,5,5
598,B,And I have to be there in 15 minutes !,5,1,sd,0,sadness,sd,sd,sadness,sadness,0,0,5,5
598,B,That's it .,5,1,sd,0,sadness,sd,sd,sadness,sadness,0,0,5,5
598,B,I blew it .,5,1,sd,0,sadness,sd,sv,sadness,no emotion,0,2,5,0
598,A,"Well , they are progressive and humanistic-maybe they don't care about nail polish ... uh ... even blue nail polish .",0,3,sv,2,no emotion,sd,sv,sadness,no emotion,0,2,5,0
598,A,Just keep your confidence up and you'll do great .,0,3,sv,2,no emotion,sv,sd,no emotion,no emotion,2,0,0,0
598,B,But the competition is fierce this year ... and it seems like I'm the only one left who hasn't found a job .,0,1,sd,0,no emotion,sv,ng,no emotion,no emotion,2,26,0,0
598,A,Not quite the only one .,0,3,ng,26,no emotion,sd,sd,no emotion,no emotion,0,0,0,0
598,A,"I really wanted that job at the magazine , but I still haven't heard from them .",0,3,sd,0,no emotion,ng,qy,no emotion,no emotion,26,6,0,0
606,A,Can you manage chopsticks ?,0,2,qy,6,no emotion,sd,qo,no emotion,no emotion,0,22,0,0
606,B,Why not ?,0,1,qo,22,no emotion,qy,%,no emotion,no emotion,6,3,0,0
606,B,See .,0,1,%,3,no emotion,qo,ba,no emotion,happiness,22,5,0,4
606,A,Good mastery .,4,2,ba,5,happiness,%,qw,no emotion,happiness,3,9,0,4
606,A,How do you like our Chinese food ?,4,2,qw,9,happiness,ba,na,happiness,happiness,5,18,4,4
606,B,"Oh , great !",4,1,na,18,happiness,qw,sv,happiness,happiness,9,2,4,4
606,B,It's delicious .,4,1,sv,2,happiness,na,sd,happiness,happiness,18,0,4,4
606,B,"You see , I am already putting on weight .",4,1,sd,0,happiness,sv,sd,happiness,happiness,2,0,4,4
606,B,"There is one thing I don't like however , MSG .",4,1,sd,0,happiness,sd,qw,happiness,surprise,0,9,4,6
606,A,What's wrong with MSG ?,6,2,qw,9,surprise,sd,sd,happiness,surprise,0,0,4,6
606,A,It helps to bring out the taste of the food .,6,2,sd,0,surprise,qw,sd,surprise,no emotion,9,0,6,0
606,B,According to some studies it may cause cancer .,0,1,sd,0,no emotion,sd,"fo_o_fw_""_by_bc",surprise,no emotion,0,17,6,0
606,A,"Oh , don't let that worry you .",0,1,"fo_o_fw_""_by_bc",17,no emotion,sd,sd,no emotion,no emotion,0,0,0,0
606,A,"If that were true , China wouldn't have such a large population .",0,1,sd,0,no emotion,"fo_o_fw_""_by_bc",sd,no emotion,no emotion,17,0,0,0
606,B,I just happen to have a question for you guys .,0,2,sd,0,no emotion,sd,qo,no emotion,no emotion,0,22,0,0
606,B,Why do the Chinese cook the vegetables ?,0,2,qo,22,no emotion,sd,sv,no emotion,no emotion,0,2,0,0
606,B,You see what I mean is that most vitamin are destroyed when heated .,0,2,sv,2,no emotion,qo,h,no emotion,no emotion,22,12,0,0
606,A,I don't know exactly .,0,1,h,12,no emotion,sv,sd,no emotion,no emotion,2,0,0,0
606,A,It's a tradition .,0,1,sd,0,no emotion,h,sd,no emotion,no emotion,12,0,0,0
606,A,Maybe it's for sanitary reasons .,0,1,sd,0,no emotion,sd,qw,no emotion,no emotion,0,9,0,0
607,A,"Hi , Francis , how was your business trip ?",0,2,qw,9,no emotion,sd,sd,no emotion,sadness,0,0,0,5
607,B,It was a nightmare .,5,1,sd,0,sadness,qw,qw,no emotion,no emotion,9,9,0,0
607,A,What's up ?,0,2,qw,9,no emotion,sd,sd,sadness,no emotion,0,0,5,0
607,B,"Actually , the business trip itself was very successful .",0,1,sd,0,no emotion,qw,sd,no emotion,no emotion,9,0,0,0
607,B,"We arrived on time , we had nice conversations and we settled some important issues for the next year .",0,1,sd,0,no emotion,sd,qw,no emotion,no emotion,0,9,0,0
607,A,"Sounds quite fruitful , why do you call it still a nightmare then ?",0,2,qw,9,no emotion,sd,sd,no emotion,sadness,0,0,0,5
607,B,"Well , the air line lost my luggage on the return flight and then I lost my carry on bag when I was tackling with the officers in charge .",5,1,sd,0,sadness,qw,sd,no emotion,sadness,9,0,0,5
607,B,I left the airport three hours later than I expected and then I was caught in a traffic jam .,5,1,sd,0,sadness,sd,sd,sadness,sadness,0,0,5,5
607,B,"When I finally got home , I was totally exhausted .",5,1,sd,0,sadness,sd,sd,sadness,sadness,0,0,5,5
607,B,But I found the elevator was out of service due to a blackout .,5,1,sd,0,sadness,sd,sv,sadness,no emotion,0,2,5,0
607,A,This is really a sad story .,0,2,sv,2,no emotion,sd,qy,sadness,no emotion,0,6,5,0
607,A,Did they trace back your luggage ?,0,2,qy,6,no emotion,sv,no,no emotion,sadness,2,28,0,5
607,B,I am still waiting for their call .,5,1,no,28,sadness,qy,sd,no emotion,no emotion,6,0,0,0
607,A,"Take it easy , all sufferings have their reward .",0,1,sd,0,no emotion,no,sd,sadness,no emotion,28,0,5,0
613,A,Here is the document you asked for this morning .,0,1,sd,0,no emotion,sd,sd,no emotion,happiness,0,0,0,4
613,B,"Oh , you are so efficient .",4,1,sd,0,happiness,sd,sd,no emotion,happiness,0,0,0,4
613,B,I thought you might give it to me tomorrow .,4,1,sd,0,happiness,sd,ft,happiness,happiness,0,40,4,4
613,B,Thanks .,4,1,ft,40,happiness,sd,ba,happiness,no emotion,0,5,4,0
613,A,You're welcome .,0,1,ba,5,no emotion,ft,sd,happiness,no emotion,40,0,4,0
613,A,"You know , these days I have been reflecting on my biggest weakness procrastination .",0,1,sd,0,no emotion,ba,sd,no emotion,no emotion,5,0,0,0
613,A,"The more I think about it , the more I hate myself for being so disorganized .",0,1,sd,0,no emotion,sd,sd,no emotion,no emotion,0,0,0,0
613,A,I decided to change the situation as soon as possible .,0,1,sd,0,no emotion,sd,sd,no emotion,no emotion,0,0,0,0
613,A,Otherwise I will be more regretful later .,0,1,sd,0,no emotion,sd,sd,no emotion,happiness,0,0,0,4
613,B,"This is encouraging news , good for you !",4,2,sd,0,happiness,sd,qw,no emotion,happiness,0,9,0,4
613,B,"What is your solution , then ?",4,2,qw,9,happiness,sd,sd,happiness,no emotion,0,0,4,0
613,A,The most useful method is to make plans and set priorities .,0,1,sd,0,no emotion,qw,sd,happiness,no emotion,9,0,4,0
613,A,It helps me to manage time well and get the most important things done at the first place .,0,1,sd,0,no emotion,sd,ba,no emotion,happiness,0,5,0,4
613,B,Sounds not bad !,4,1,ba,5,happiness,sd,sd,no emotion,happiness,0,0,0,4
613,B,Better performance isn't just about doing a lot more .,4,1,sd,0,happiness,ba,sd,happiness,happiness,5,0,4,4
613,B,It is about focusing on the right things to do .,4,1,sd,0,happiness,sd,"fo_o_fw_""_by_bc",happiness,happiness,0,17,4,4
621,A,Smells good !,4,2,"fo_o_fw_""_by_bc",17,happiness,sd,qw,happiness,happiness,0,9,4,4
621,A,What's for breakfast ?,4,2,qw,9,happiness,"fo_o_fw_""_by_bc",sd,happiness,happiness,17,0,4,4
621,B,"Well , since we are getting up so late , I decided to make a big breakfast !",4,1,sd,0,happiness,qw,ba,happiness,happiness,9,5,4,4
621,A,Nice !,4,1,ba,5,happiness,sd,ba,happiness,happiness,0,5,4,4
621,A,Brunch !,4,1,ba,5,happiness,ba,sd,happiness,happiness,5,0,4,4
621,B,"Kind of , so I made scrambled and soft boiled eggs , some french toast and buttermilk pancakes !",4,1,sd,0,happiness,ba,ba,happiness,happiness,5,5,4,4
621,A,Wow !,4,2,ba,5,happiness,sd,sd,happiness,happiness,0,0,4,4
621,A,You really went all out !,4,2,sd,0,happiness,ba,qy,happiness,happiness,5,6,4,4
621,A,Did you make any coffee ?,4,2,qy,6,happiness,sd,na,happiness,no emotion,0,18,4,0
621,B,"Yeah , just the way you like it !",0,1,na,18,no emotion,qy,sd,happiness,no emotion,6,0,4,0
621,B,I also put out some cereal and muesli if you feel like having something more light .,0,1,sd,0,no emotion,na,ba,no emotion,happiness,18,5,0,4
621,A,Looks good !,4,1,ba,5,happiness,sd,sd,no emotion,happiness,0,0,0,4
621,A,I'll squeeze us some fresh orange juice .,4,1,sd,0,happiness,ba,ad,happiness,no emotion,5,19,4,0
621,B,Get the jam and butter while you are in there !,0,3,ad,19,no emotion,sd,%,happiness,no emotion,0,3,4,0
621,B,Oh !,0,3,%,3,no emotion,ad,sd,no emotion,no emotion,19,0,0,0
621,B,And don't forget the syrup !,0,3,sd,0,no emotion,%,sd,no emotion,happiness,3,0,0,4
663,A,"Well , I'm glad you're finally back .",4,1,sd,0,happiness,sd,sd,no emotion,happiness,0,0,0,4
663,A,I was wondering what happened .,4,1,sd,0,happiness,sd,sv,happiness,no emotion,0,2,4,0
663,B,I feel kind of stupid .,0,1,sv,2,no emotion,sd,br,happiness,no emotion,0,27,4,0
663,A,Why ?,0,2,br,27,no emotion,sv,sd,no emotion,no emotion,2,0,0,0
663,B,We got lost coming back .,0,1,sd,0,no emotion,br,sd,no emotion,no emotion,27,0,0,0
663,B,I guess I don't really know this town yet .,0,1,sd,0,no emotion,sd,sd,no emotion,surprise,0,0,0,6
663,A,You got lost .,6,1,sd,0,surprise,sd,ba,no emotion,surprise,0,5,0,6
663,A,You're kidding !,6,1,ba,5,surprise,sd,nn,surprise,no emotion,0,10,6,0
663,B,No .,0,1,nn,10,no emotion,ba,sd,surprise,no emotion,5,0,6,0
663,B,We took a wrong turn somewhere.And Joseph doesn't know the town at all .,0,1,sd,0,no emotion,nn,sd,no emotion,no emotion,10,0,0,0
663,B,So I started giving him directions.But I didn't really know where we were .,0,1,sd,0,no emotion,sd,sd,no emotion,no emotion,0,0,0,0
663,B,So we got seriously lost .,0,1,sd,0,no emotion,sd,sd,no emotion,no emotion,0,0,0,0
663,A,You could have called .,0,1,sd,0,no emotion,sd,sd,no emotion,no emotion,0,0,0,0
663,B,I know I could have .,0,1,sd,0,no emotion,sd,sd,no emotion,no emotion,0,0,0,0
663,B,But finally we asked someone where we were .,0,1,sd,0,no emotion,sd,sd,no emotion,surprise,0,0,0,6
663,A,You've been gone for two hours .,6,2,sd,0,surprise,sd,qh,no emotion,surprise,0,23,0,6
663,A,How could you get lost for so long ?,6,2,qh,23,surprise,sd,ad,surprise,no emotion,0,19,6,0
663,B,Guess where we ended up .,0,1,ad,19,no emotion,qh,no,surprise,no emotion,23,28,6,0
663,A,I don't know .,0,2,no,28,no emotion,ad,br,no emotion,no emotion,19,27,0,0
663,A,Where ?,0,2,br,27,no emotion,no,sd,no emotion,no emotion,28,0,0,0
